BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME,LOAN_REASON_HomeImp,LOAN_REASON_Other,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0.0,5300.0,47449.0,63895.0,19.0,0.0,0.0,208.162714,0.0,20.0,19.7621137,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,5400.0,45509.0,57453.0,4.0,0.0,0.0,95.6,0.0,22.0,32.76437629,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,5500.0,21359.0,30000.0,7.0,3.0,2.0,130.8,3.0,14.0,24.697396098888888,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5500.0,78059.0,78179.0,5.0,0.3,0.4,181.8,1.2,21.3,20.67931358,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5500.0,37368.0,48502.0,9.0,0.0,2.0,48.995845,0.0,10.0,33.12648397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5600.0,5000.0,66700.0,31.0,1.0,1.0,204.0666667,0.0,11.0,25.844384511111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5600.0,41439.0,53893.0,8.0,0.3,0.4,181.3229899,1.2,19.0,24.65139574,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,5700.0,72488.5,74685.0,9.2,0.3,0.4,181.8,1.2,21.3,24.27486528,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,5700.0,28127.0,36524.0,10.0,0.0,0.0,181.2829568,0.0,13.0,24.33953357,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,5700.0,58400.0,75000.0,4.0,0.0,0.0,177.5,2.0,26.0,34.488329874444446,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,5700.0,77213.0,92661.0,0.0,0.0,0.0,97.13317095,1.0,16.0,41.77788863,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,5700.0,62319.0,82923.0,4.0,0.0,0.0,117.6739652,0.0,15.0,42.46486629,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,5700.0,74172.0,79846.0,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,5700.0,72488.5,64910.0,9.2,0.3,0.4,181.8,1.2,21.3,33.85046122,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,5700.0,72488.5,69172.0,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,5800.0,72488.5,41119.0,2.0,0.0,0.0,261.4052186,0.0,26.0,42.19194156,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5800.0,79296.0,86885.0,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5800.0,172595.0,250155.0,9.2,0.0,0.0,126.4009836,0.0,21.0,43.20775979,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,6000.0,32446.0,54904.0,2.0,0.0,0.0,51.73333333,1.0,9.0,26.495917365555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6000.0,72951.0,80000.0,22.8,0.0,0.0,343.9,1.0,47.0,31.84087366888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6000.0,43000.0,57460.0,1.6,1.0,0.4,101.5,1.2,13.0,29.228528939999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6000.0,72488.5,43300.0,9.2,0.3,0.4,100.9333333,1.2,9.0,33.280231869999994,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6000.0,14000.0,61493.0,23.0,0.0,0.0,321.6333333,1.0,13.0,24.462729622222223,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,6000.0,18793.0,27750.0,6.0,0.0,3.0,119.7,0.0,8.0,25.41722018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6000.0,72488.5,43683.0,9.2,0.3,0.4,181.8,1.2,21.3,21.93549881,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6100.0,91704.0,114799.0,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6200.0,75657.0,84368.0,4.0,0.0,0.0,122.244945,0.0,30.0,32.55254334,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,6200.0,72488.5,33909.0,9.2,0.3,0.4,181.8,1.2,21.3,34.51740452,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6200.0,72488.5,80078.0,9.2,0.3,0.4,181.8,1.2,21.3,25.37554416,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,6200.0,70793.0,71552.0,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,6200.0,133882.0,155222.0,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6200.0,45564.0,61956.0,2.0,0.0,0.4,101.1670603,1.2,13.0,38.67514015,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6300.0,49498.0,64296.0,6.0,0.3,4.0,111.2065132,1.0,10.0,38.57713194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6300.0,79667.0,96988.0,1.0,0.3,0.4,181.8,1.2,21.3,29.83596072,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6500.0,33639.0,37345.0,11.0,0.0,0.0,191.0756559,0.0,13.0,24.22731934,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6500.0,70300.0,107500.0,1.0,0.0,0.0,242.4666667,1.0,38.0,34.241766255555554,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6600.0,40926.0,50486.0,10.0,0.3,0.4,179.80086809999997,1.2,19.0,27.53237611,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6700.0,51855.0,58084.0,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6800.0,78292.0,86959.0,3.0,0.3,0.4,181.8,1.2,21.3,18.92721164,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,6800.0,139578.0,154602.0,12.0,0.0,0.0,201.9608343,0.0,18.0,22.32582879,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,6800.0,57439.0,74816.0,2.0,0.0,2.0,126.3032351,0.0,22.0,27.11865353,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6800.0,31000.0,42000.0,3.5,1.0,0.0,106.26666670000002,2.0,26.0,33.480423961111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6800.0,45150.0,57150.0,4.0,0.0,1.0,94.33333333,3.0,12.0,33.52440863,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,6800.0,71666.0,99913.0,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6900.0,5816.0,100059.9,23.0,0.0,2.0,67.8,1.0,18.0,30.706313521111113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6900.0,51384.0,84689.0,4.0,0.0,0.0,224.2470369,3.0,29.0,30.52615072,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7000.0,98779.0,124827.0,9.0,0.3,0.4,421.541928,1.0,49.0,40.82887293,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7000.0,72488.5,47462.0,9.2,0.3,0.4,102.6573271,1.2,9.0,36.09407143,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7000.0,142251.0,157250.0,5.0,0.0,0.0,87.83333333,4.0,21.0,29.583316125555555,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7000.0,19894.0,32500.0,4.0,0.0,0.0,134.7,1.0,16.0,24.52635807,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7000.0,38800.0,53500.0,15.0,0.0,0.0,96.36666667,0.0,18.0,30.217346046666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7000.0,64255.0,68389.0,4.0,0.0,0.0,80.15243091,2.0,19.0,40.56186054,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7100.0,39000.0,55000.0,12.0,0.0,1.0,192.7666667,2.0,31.0,28.63507086555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,7100.0,58639.0,72412.0,14.0,0.0,0.0,120.0334646,0.0,20.0,43.67874666,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7100.0,64850.0,76985.0,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7200.0,79946.0,113807.0,1.0,0.0,0.0,238.458825,0.0,37.0,18.61728869,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7200.0,22832.0,31666.0,0.0,0.0,0.0,38.00326685,9.0,7.0,28.29568112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7400.0,51974.0,59323.0,4.0,0.0,0.0,83.34671188,0.0,18.0,23.39763463,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7500.0,72488.5,51610.0,4.0,0.0,3.0,158.2666667,2.0,18.0,29.21845619777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,7500.0,35945.0,49750.0,3.0,0.0,0.0,122.0666667,0.0,23.0,31.51074379222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7500.0,18400.0,29375.0,6.0,1.0,0.0,147.1,0.0,9.0,25.41722018,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7500.0,49100.0,85650.0,18.0,0.0,0.0,178.3346667,0.0,29.0,32.79171754222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7500.0,72488.5,71799.0,4.0,0.0,3.0,177.5,0.0,22.0,30.953774314111108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,7500.0,42077.0,91676.0,5.5,1.0,4.0,344.9,1.0,30.0,32.01015863666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7500.0,67778.0,83368.0,15.0,0.0,0.0,227.2920898,0.0,17.0,24.09177036,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7600.0,58622.0,77726.0,15.0,0.0,0.0,249.6337607,2.0,36.0,34.88206644,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7600.0,72488.5,28593.0,20.0,0.0,0.0,180.1689373,0.0,16.0,35.58340317,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7600.0,80900.0,99525.0,2.0,0.0,0.0,135.6401964,0.0,26.0,34.77708943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7700.0,70451.0,81862.0,3.0,0.0,0.0,141.26867109999995,0.0,31.0,31.68194302,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,7700.0,51045.0,91068.0,20.0,0.0,0.0,179.2409356,0.0,28.0,27.23109397,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,55000.0,62800.0,6.0,0.0,0.0,123.03333329999998,0.0,34.0,31.480595723333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,53243.0,95065.0,7.0,0.0,0.0,220.8024443,2.0,24.0,31.82762682,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7900.0,44682.0,57285.0,7.0,1.0,0.0,110.0718569,1.0,25.0,25.40901671,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7900.0,72488.5,71519.0,0.0,0.0,0.0,55.87386022,0.0,4.0,38.3750913,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7900.0,72488.5,35422.0,19.0,0.0,0.0,184.3900292,0.0,15.0,37.83671487,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7900.0,41935.0,53543.0,8.0,0.0,0.0,203.54461,1.0,22.0,31.4916868,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8000.0,45557.0,56235.0,7.0,0.3,1.0,84.69113488,1.2,16.0,36.50316075,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,49685.0,81020.0,2.0,0.0,3.0,129.3624659,0.0,15.0,47.00097522,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,63152.0,100059.9,9.0,1.0,1.0,132.9,1.0,26.0,33.55614825777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,58006.0,94930.0,4.0,0.0,0.0,223.2029895,2.0,24.0,30.91339584,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8100.0,43553.0,88242.0,2.0,0.0,0.0,207.9404687,4.0,30.0,31.32965172,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,78977.0,91995.0,19.0,0.0,0.0,296.7470948,1.0,23.0,38.82094029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8100.0,69047.0,82113.0,3.0,0.0,0.0,121.4111489,0.0,30.0,35.07391836,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8100.0,26886.0,36527.0,12.0,0.0,0.0,188.4198264,0.0,13.0,24.86556719,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8100.0,50373.0,65865.0,5.0,0.0,0.0,99.59816995,2.0,11.0,38.91015083,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8200.0,39175.0,55848.0,10.0,0.3,0.4,161.66158230000005,1.2,18.0,24.20011144,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8200.0,47700.0,60000.0,0.1,0.0,0.0,181.8,0.0,0.0,33.93985777444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,66254.0,74994.0,7.0,0.0,0.0,60.38486252,1.0,24.0,39.72610514,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,72488.5,49331.0,9.0,0.0,0.0,305.8880822,2.0,12.0,33.71861386,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,13392.0,34254.0,3.0,0.0,0.0,267.9186416,0.0,11.0,21.92999049,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,61213.0,65798.0,6.0,0.0,0.0,86.29651576,2.0,20.0,41.42687223,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,41481.0,50448.0,20.0,0.0,1.0,230.8488635,1.0,18.0,35.88829101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8300.0,72488.5,41438.0,9.2,0.3,0.4,302.8566329,1.2,12.0,30.10407144,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,43589.0,49950.0,9.0,0.0,0.0,202.7045404,0.0,23.0,33.59231894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,62583.0,77481.0,6.0,0.0,0.0,98.67270509,2.0,15.0,26.30838033,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8400.0,31800.0,72000.0,9.2,0.0,2.0,187.2666667,1.0,21.0,35.28854386444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,8400.0,44800.0,56000.0,0.0,1.0,5.0,314.5,4.0,42.0,32.82083298222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,72488.5,42980.0,9.2,0.3,1.0,76.01075257,0.0,9.0,37.65966820000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,72488.5,32907.0,18.0,0.0,0.0,169.9453877,1.0,15.0,35.31271048,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8500.0,54000.0,62533.0,4.0,0.0,1.0,313.4666667,0.0,10.0,30.95152612777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,61607.0,81126.0,16.0,0.0,0.0,222.2111903,1.0,35.0,34.72969809,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,78346.0,82226.0,22.0,0.0,0.0,320.34954260000006,1.0,47.0,30.19939952,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,77954.0,82965.0,25.0,0.0,0.0,350.7763043,1.0,46.0,28.58451556,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,79484.0,87893.0,1.0,0.0,0.0,123.6188031,1.0,10.0,35.75908385,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8600.0,38646.0,54073.0,14.0,0.0,0.0,89.55585277,0.0,11.0,32.53025665,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8600.0,72488.5,25000.0,0.0,6.0,0.0,64.86666667,2.0,27.0,32.02662955333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8600.0,172418.0,251426.0,9.2,0.0,0.0,120.5726331,0.0,22.0,40.92591059,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8600.0,57727.0,70828.0,5.0,0.0,0.0,87.84531097,3.0,19.0,41.75352499,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8600.0,76703.0,100862.0,0.0,0.0,1.0,174.5571202,0.0,31.0,34.38623066,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8600.0,124810.0,176581.0,8.0,0.0,0.0,213.3028848,1.0,19.0,32.87645851,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8700.0,58007.0,73069.0,14.0,0.0,0.0,240.4372819,3.0,31.0,37.89748089,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8700.0,54768.0,87268.0,18.0,0.0,0.0,187.58057030000003,0.0,28.0,26.36713414,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8700.0,72488.5,32855.0,9.2,0.3,0.4,181.8,1.2,21.3,35.93790268,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8700.0,77930.0,80164.0,20.0,0.0,0.0,350.5284099,1.0,47.0,29.6623601,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8800.0,2800.0,18361.0,2.0,3.0,1.0,107.76666670000002,4.0,3.0,29.123712778888887,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8800.0,33395.0,51057.0,2.0,0.0,0.0,80.82247969,1.0,20.0,16.88303101,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8800.0,32169.0,37533.0,3.0,0.0,0.0,74.44929477,3.0,19.0,25.34174093,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8800.0,50000.0,68000.0,19.0,0.0,0.0,108.9,0.0,16.0,35.48142823222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8900.0,33208.0,75000.0,22.0,0.0,3.0,166.2,1.0,33.0,35.02453336666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8900.0,111493.0,133191.0,6.0,0.0,0.0,159.43269809999995,0.0,19.0,34.3711489,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,8900.0,62733.0,77741.0,8.0,0.0,0.0,68.89009617,3.0,17.0,37.77330059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8900.0,58839.0,81223.0,4.0,0.0,0.0,102.2464696,2.0,15.0,26.20640995,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8900.0,72488.5,42309.0,9.2,0.3,1.0,56.93709635,0.0,10.0,37.35952991,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8900.0,72488.5,49147.0,9.2,0.3,0.4,110.5095805,1.2,8.0,37.10814206,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,9000.0,90969.0,108606.0,5.0,5.0,2.0,113.2575091,5.0,28.0,27.34759661,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,9000.0,31170.0,50725.0,16.0,0.0,0.0,93.06666667,0.0,18.0,30.51819235111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,9000.0,47350.86,105000.0,6.0,0.0,1.0,227.2666667,0.0,10.0,35.297062798888895,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,9000.0,96884.0,110108.0,18.0,0.0,2.0,194.8,2.0,16.0,36.734887752222214,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,9000.0,29000.0,51740.0,31.0,0.0,0.0,243.2,0.0,19.0,29.276863312222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,9000.0,32539.0,65440.0,5.0,0.3,0.4,181.8,1.2,21.3,42.36894433,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,9000.0,12340.0,36133.0,9.2,0.3,0.4,181.8,1.2,21.3,31.70381472,0.0,1.0,0.0,1.0,0.0,0.0,0.0
